nombre_cancion,nombre_artista,duracion,oyentes,reproducciones,url
You Get Me So High,The Neighbourhood,0,1386571,22870222,https://www.last.fm/music/The+Neighbourhood/_/You+Get+Me+So+High
...Baby One More Time,Britney Spears,210,2005679,16352263,https://www.last.fm/music/Britney+Spears/_/...Baby+One+More+Time
4Me 4Me,Malcolm Todd,210,317799,3521537,https://www.last.fm/music/Malcolm+Todd/_/4Me+4Me
Superpowers,Daniel Caesar,175,711228,10613627,https://www.last.fm/music/Daniel+Caesar/_/Superpowers
Complicated,Avril Lavigne,244,2133949,18906164,https://www.last.fm/music/Avril+Lavigne/_/Complicated
Anpanman,BTS,234,496771,14062312,https://www.last.fm/music/BTS/_/Anpanman
Island in the Sun,Weezer,200,2243103,19099349,https://www.last.fm/music/Weezer/_/Island+in+the+Sun
Infrunami,Steve Lacy,178,1238670,19654382,https://www.last.fm/music/Steve+Lacy/_/Infrunami
B2b,Charli xcx,152,1058139,18358200,https://www.last.fm/music/Charli+xcx/_/B2b
Apple,Charli xcx,151,1412271,23183990,https://www.last.fm/music/Charli+xcx/_/Apple
Silver Spoon,BTS,234,528255,10815504,https://www.last.fm/music/BTS/_/Silver+Spoon
Sign of the Times,Harry Styles,335,1373148,17544643,https://www.last.fm/music/Harry+Styles/_/Sign+of+the+Times
No Scrubs,TLC,214,1813397,13412826,https://www.last.fm/music/TLC/_/No+Scrubs
Clarity,Zedd,271,1102446,10204325,https://www.last.fm/music/Zedd/_/Clarity
Friday I'm in Love,The Cure,206,2301821,22495235,https://www.last.fm/music/The+Cure/_/Friday+I%27m+in+Love
What I've Done,Linkin Park,230,2111670,22906642,https://www.last.fm/music/Linkin+Park/_/What+I%27ve+Done
Latch,Disclosure,256,1359816,13355710,https://www.last.fm/music/Disclosure/_/Latch
High and Dry,Radiohead,258,2478330,28552644,https://www.last.fm/music/Radiohead/_/High+and+Dry
Take Two,BTS,229,338755,61091930,https://www.last.fm/music/BTS/_/Take+Two
"STICKY (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator",255,1228620,15366807,"https://www.last.fm/music/Tyler,+The+Creator/_/STICKY+(feat.+GloRilla,+Sexyy+Red+&+Lil+Wayne)"
Apple Cider,beabadoobee,178,826741,13042508,https://www.last.fm/music/beabadoobee/_/Apple+Cider
Break It Off - Bonus,PinkPantheress,0,1082435,11338790,https://www.last.fm/music/PinkPantheress/_/Break+It+Off+-+Bonus
Like a Stone,Audioslave,293,1742571,16659261,https://www.last.fm/music/Audioslave/_/Like+a+Stone
Hotel California - 2013 Remaster,Eagles,390,1351310,13402912,https://www.last.fm/music/Eagles/_/Hotel+California+-+2013+Remaster
Sunsetz,Cigarettes After Sex,230,1526493,25478065,https://www.last.fm/music/Cigarettes+After+Sex/_/Sunsetz
K.,Cigarettes After Sex,319,1475414,25895154,https://www.last.fm/music/Cigarettes+After+Sex/_/K.
It's ok I'm ok,Tate McRae,156,696164,14939655,https://www.last.fm/music/Tate+McRae/_/It%27s+ok+I%27m+ok
tv off (feat. Lefty Gunplay),Kendrick Lamar,222,1233631,16737829,https://www.last.fm/music/Kendrick+Lamar/_/tv+off+(feat.+Lefty+Gunplay)
Disturbia,Rihanna,169,2094778,18226174,https://www.last.fm/music/Rihanna/_/Disturbia
Umbrella,Rihanna,249,2285499,17149818,https://www.last.fm/music/Rihanna/_/Umbrella
First Love/Late Spring,Mitski,278,1207402,18946116,https://www.last.fm/music/Mitski/_/First+Love%2FLate+Spring
So Far So Fake,Pierce the Veil,236,531325,7011009,https://www.last.fm/music/Pierce+the+Veil/_/So+Far+So+Fake
"Dance, Dance",Fall Out Boy,149,1825987,21349414,"https://www.last.fm/music/Fall+Out+Boy/_/Dance,+Dance"
Vienna,Billy Joel,214,1407792,18302252,https://www.last.fm/music/Billy+Joel/_/Vienna
Adore You,Harry Styles,207,1409379,20178337,https://www.last.fm/music/Harry+Styles/_/Adore+You
Cigarette Daydreams,Cage the Elephant,208,1680942,24250673,https://www.last.fm/music/Cage+the+Elephant/_/Cigarette+Daydreams
Somewhere Only We Know,Keane,236,2463343,26311564,https://www.last.fm/music/Keane/_/Somewhere+Only+We+Know
Riptide,Vance Joy,204,2076102,23505815,https://www.last.fm/music/Vance+Joy/_/Riptide
bad idea right?,Olivia Rodrigo,184,1177896,24914315,https://www.last.fm/music/Olivia+Rodrigo/_/bad+idea+right%3F
Buzzcut Season,Lorde,246,1190811,17687781,https://www.last.fm/music/Lorde/_/Buzzcut+Season
P.I.T.T.Y. (Parecendo Uma Cafetina),NandaTsunami,140,167422,2110046,https://www.last.fm/music/NandaTsunami/_/P.I.T.T.Y.+(Parecendo+Uma+Cafetina)
Super Shy,NewJeans,154,1173773,29259626,https://www.last.fm/music/NewJeans/_/Super+Shy
I'm Not Okay (I Promise),My Chemical Romance,188,1674499,22505784,https://www.last.fm/music/My+Chemical+Romance/_/I%27m+Not+Okay+(I+Promise)
Ring Ring Ring,"Tyler, The Creator",201,805248,7387798,"https://www.last.fm/music/Tyler,+The+Creator/_/Ring+Ring+Ring"
Unwritten,Natasha Bedingfield,258,1765351,16159013,https://www.last.fm/music/Natasha+Bedingfield/_/Unwritten
DENIAL IS A RIVER,Doechii,269,1231751,15615541,https://www.last.fm/music/Doechii/_/DENIAL+IS+A+RIVER
Bitter Sweet Symphony - Remastered 2016,The Verve,357,897269,6662590,https://www.last.fm/music/The+Verve/_/Bitter+Sweet+Symphony+-+Remastered+2016
Feel So Close - Radio Edit,Calvin Harris,206,1313994,9482770,https://www.last.fm/music/Calvin+Harris/_/Feel+So+Close+-+Radio+Edit
Mystery of Love,Sufjan Stevens,248,990696,13913209,https://www.last.fm/music/Sufjan+Stevens/_/Mystery+of+Love
ETA,NewJeans,151,871143,24093201,https://www.last.fm/music/NewJeans/_/ETA
Deceptacon,Le Tigre,216,1345058,13093672,https://www.last.fm/music/Le+Tigre/_/Deceptacon
Guilty as Sin?,Taylor Swift,254,661725,23199452,https://www.last.fm/music/Taylor+Swift/_/Guilty+as+Sin%3F
Internet Girl,KATSEYE,164,348983,3183927,https://www.last.fm/music/KATSEYE/_/Internet+Girl
Lady - Hear me tonight,Modjo,0,1096831,10541919,https://www.last.fm/music/Modjo/_/Lady+-+Hear+me+tonight
Green Light,Lorde,409,1191481,20475854,https://www.last.fm/music/Lorde/_/Green+Light
I Write Sins Not Tragedies,Panic! at the Disco,187,2187491,22135980,https://www.last.fm/music/Panic%21+at+the+Disco/_/I+Write+Sins+Not+Tragedies
Devil in a New Dress,Kanye West,173,1405827,25078170,https://www.last.fm/music/Kanye+West/_/Devil+in+a+New+Dress
Everywhere - 2017 Remaster,Fleetwood Mac,0,1135762,10498365,https://www.last.fm/music/Fleetwood+Mac/_/Everywhere+-+2017+Remaster
fever,Buckshot,0,264200,5038583,https://www.last.fm/music/Buckshot/_/fever
Rein Me In (with Olivia Dean),Sam Fender,0,187738,1931318,https://www.last.fm/music/Sam+Fender/_/Rein+Me+In+(with+Olivia+Dean)
Summertime Sadness,Lana Del Rey,265,2424553,34183498,https://www.last.fm/music/Lana+Del+Rey/_/Summertime+Sadness
Enjoy the Silence,Depeche Mode,464,2069299,22414003,https://www.last.fm/music/Depeche+Mode/_/Enjoy+the+Silence
Clint Eastwood,Gorillaz,342,2617156,22496751,https://www.last.fm/music/Gorillaz/_/Clint+Eastwood
Woman,Doja Cat,172,1692677,25039050,https://www.last.fm/music/Doja+Cat/_/Woman
Entombed,Deftones,299,883984,11626593,https://www.last.fm/music/Deftones/_/Entombed
Headphones On,Addison Rae,237,571691,9707176,https://www.last.fm/music/Addison+Rae/_/Headphones+On
Make It Right,BTS,246,475369,18044996,https://www.last.fm/music/BTS/_/Make+It+Right
XO TOUR Llif3,Lil Uzi Vert,182,1476095,25634345,https://www.last.fm/music/Lil+Uzi+Vert/_/XO+TOUR+Llif3
FOCUS,Hearts2Hearts,177,196840,3096896,https://www.last.fm/music/Hearts2Hearts/_/FOCUS
Sweet,Cigarettes After Sex,291,1286599,20109689,https://www.last.fm/music/Cigarettes+After+Sex/_/Sweet
One of Your Girls,Troye Sivan,181,877716,17859581,https://www.last.fm/music/Troye+Sivan/_/One+of+Your+Girls
Young and Beautiful,Lana Del Rey,237,2045010,26234903,https://www.last.fm/music/Lana+Del+Rey/_/Young+and+Beautiful
ST. CHROMA (feat. Daniel Caesar),"Tyler, The Creator",197,1095910,14160221,"https://www.last.fm/music/Tyler,+The+Creator/_/ST.+CHROMA+(feat.+Daniel+Caesar)"
The Ghost of You,My Chemical Romance,194,1386697,19227825,https://www.last.fm/music/My+Chemical+Romance/_/The+Ghost+of+You
Attracted to You,PinkPantheress,68,1047023,17394050,https://www.last.fm/music/PinkPantheress/_/Attracted+to+You
Picture You,Chappell Roan,187,865123,13035656,https://www.last.fm/music/Chappell+Roan/_/Picture+You
The Night We Met,Lord Huron,208,1797930,30657871,https://www.last.fm/music/Lord+Huron/_/The+Night+We+Met
Just Like Heaven,The Cure,212,2262418,25559757,https://www.last.fm/music/The+Cure/_/Just+Like+Heaven
The Great Divide,Noah Kahan,0,198945,1886495,https://www.last.fm/music/Noah+Kahan/_/The+Great+Divide
Ain't It Fun,Paramore,296,1407483,14764181,https://www.last.fm/music/Paramore/_/Ain%27t+It+Fun
Location,Playboi Carti,168,1156051,25096847,https://www.last.fm/music/Playboi+Carti/_/Location
NIGHTS LIKE THIS,The Kid LAROI,86,1011655,18417628,https://www.last.fm/music/The+Kid+LAROI/_/NIGHTS+LIKE+THIS
Freak on a Leash,Korn,256,1632947,16773171,https://www.last.fm/music/Korn/_/Freak+on+a+Leash
Telephones,VACATIONS,212,1225493,19466353,https://www.last.fm/music/VACATIONS/_/Telephones
Brain Stew,Green Day,191,1369084,12057145,https://www.last.fm/music/Green+Day/_/Brain+Stew
Blinding Lights,The Weeknd,200,2323377,37996742,https://www.last.fm/music/The+Weeknd/_/Blinding+Lights
São Paulo (feat. Anitta),The Weeknd,301,773022,12489735,https://www.last.fm/music/The+Weeknd/_/S%C3%A3o+Paulo+(feat.+Anitta)
Sympathy is a knife,Charli xcx,176,1050928,18324976,https://www.last.fm/music/Charli+xcx/_/Sympathy+is+a+knife
Self Control,Frank Ocean,315,1317332,32127522,https://www.last.fm/music/Frank+Ocean/_/Self+Control
Adventure of a Lifetime,Coldplay,263,1348149,12198130,https://www.last.fm/music/Coldplay/_/Adventure+of+a+Lifetime
good 4 u,Olivia Rodrigo,178,1773838,35650791,https://www.last.fm/music/Olivia+Rodrigo/_/good+4+u
LUNCH,Billie Eilish,179,1559826,27260547,https://www.last.fm/music/Billie+Eilish/_/LUNCH
Stronger,Kanye West,311,2862701,27654703,https://www.last.fm/music/Kanye+West/_/Stronger
Pushing It Down and Praying,Lizzy McAlpine,234,380921,7149972,https://www.last.fm/music/Lizzy+McAlpine/_/Pushing+It+Down+and+Praying
Glimpse of Us,Joji,229,1481634,31193190,https://www.last.fm/music/Joji/_/Glimpse+of+Us
Black,Pearl Jam,175,1549804,16588013,https://www.last.fm/music/Pearl+Jam/_/Black
Stargirl Interlude,The Weeknd,113,1782150,36622958,https://www.last.fm/music/The+Weeknd/_/Stargirl+Interlude
New Perspective,Panic! at the Disco,227,607693,7378700,https://www.last.fm/music/Panic%21+at+the+Disco/_/New+Perspective
Gameboy,KATSEYE,185,567218,7175120,https://www.last.fm/music/KATSEYE/_/Gameboy
"I Love You, I'm Sorry",Gracie Abrams,157,885976,19876027,"https://www.last.fm/music/Gracie+Abrams/_/I+Love+You,+I%27m+Sorry"
Given Up,Linkin Park,207,1312565,14694920,https://www.last.fm/music/Linkin+Park/_/Given+Up
Boy In Luv,BTS,231,550002,12634216,https://www.last.fm/music/BTS/_/Boy+In+Luv
Chest Pain (I Love),Malcolm Todd,200,518042,6768854,https://www.last.fm/music/Malcolm+Todd/_/Chest+Pain+(I+Love)
Just,Radiohead,235,2059396,25696998,https://www.last.fm/music/Radiohead/_/Just
Not You Too (feat. Chris Brown),Drake,269,646490,10007953,https://www.last.fm/music/Drake/_/Not+You+Too+(feat.+Chris+Brown)
Saturn,SZA,186,1178918,18040285,https://www.last.fm/music/SZA/_/Saturn
Circus,Britney Spears,189,1665035,17953329,https://www.last.fm/music/Britney+Spears/_/Circus
we fell in love in october,girl in red,184,1785640,23952865,https://www.last.fm/music/girl+in+red/_/we+fell+in+love+in+october
Always,Daniel Caesar,225,666516,11668510,https://www.last.fm/music/Daniel+Caesar/_/Always
Dreams,The Cranberries,265,1633991,14281114,https://www.last.fm/music/The+Cranberries/_/Dreams
OMG,NewJeans,212,999817,29565721,https://www.last.fm/music/NewJeans/_/OMG
Basket Case,Green Day,181,2537422,22545115,https://www.last.fm/music/Green+Day/_/Basket+Case
Me and Your Mama,Childish Gambino,379,1441294,22281012,https://www.last.fm/music/Childish+Gambino/_/Me+and+Your+Mama
Heaven or Las Vegas,Cocteau Twins,298,1018401,12903207,https://www.last.fm/music/Cocteau+Twins/_/Heaven+or+Las+Vegas
Ultraviolence,Lana Del Rey,259,1308396,22871465,https://www.last.fm/music/Lana+Del+Rey/_/Ultraviolence
Snap Out of It,Arctic Monkeys,181,1631716,20181440,https://www.last.fm/music/Arctic+Monkeys/_/Snap+Out+of+It
BANG BANG,IVE,178,137940,2100487,https://www.last.fm/music/IVE/_/BANG+BANG
Too Sweet,Hozier,251,1353053,20322203,https://www.last.fm/music/Hozier/_/Too+Sweet
Jealous Type,Doja Cat,164,592684,8457443,https://www.last.fm/music/Doja+Cat/_/Jealous+Type
Hot n Cold,Katy Perry,221,2469517,19335968,https://www.last.fm/music/Katy+Perry/_/Hot+n+Cold
The Man Who Can't Be Moved,The Script,241,1197301,12145652,https://www.last.fm/music/The+Script/_/The+Man+Who+Can%27t+Be+Moved
Super Graphic Ultra Modern Girl,Chappell Roan,183,857767,13876240,https://www.last.fm/music/Chappell+Roan/_/Super+Graphic+Ultra+Modern+Girl
Glue Song,beabadoobee,135,1201860,19609101,https://www.last.fm/music/beabadoobee/_/Glue+Song
Swim,Chase Atlantic,228,1123276,17014058,https://www.last.fm/music/Chase+Atlantic/_/Swim
Miniskirt,AOA,182,518399,8756769,https://www.last.fm/music/AOA/_/Miniskirt
Pumped Up Kicks,Foster the People,239,2837379,30452504,https://www.last.fm/music/Foster+the+People/_/Pumped+Up+Kicks
Maps,Maroon 5,190,1540170,15441275,https://www.last.fm/music/Maroon+5/_/Maps
Love Me,Lil Wayne,257,1053001,14656328,https://www.last.fm/music/Lil+Wayne/_/Love+Me
"Sugar, We're Goin Down",Fall Out Boy,229,1491002,15360043,"https://www.last.fm/music/Fall+Out+Boy/_/Sugar,+We%27re+Goin+Down"
Gemstone,Don Toliver,0,195336,1357426,https://www.last.fm/music/Don+Toliver/_/Gemstone
Matilda,Harry Styles,245,972277,16590821,https://www.last.fm/music/Harry+Styles/_/Matilda
Butterfly,BTS,239,531266,10717455,https://www.last.fm/music/BTS/_/Butterfly
Team,Lorde,243,1714538,20425222,https://www.last.fm/music/Lorde/_/Team
Still With You,Jung Kook,239,579668,22949680,https://www.last.fm/music/Jung+Kook/_/Still+With+You
LOVE. FEAT. ZACARI.,Kendrick Lamar,213,1677314,25091532,https://www.last.fm/music/Kendrick+Lamar/_/LOVE.+FEAT.+ZACARI.
Mist,EsDeeKid,0,372249,3566072,https://www.last.fm/music/EsDeeKid/_/Mist
"""Heroes"" - 2017 Remaster",David Bowie,371,339134,1475089,https://www.last.fm/music/David+Bowie/_/%22Heroes%22+-+2017+Remaster
"Sex, Drugs, Etc.",Beach Weather,196,1261927,18662070,"https://www.last.fm/music/Beach+Weather/_/Sex,+Drugs,+Etc."
Like Crazy,Jimin,212,475107,202630495,https://www.last.fm/music/Jimin/_/Like+Crazy
Ms. Jackson,OutKast,272,2276708,18325807,https://www.last.fm/music/OutKast/_/Ms.+Jackson
Folded,Kehlani,238,410254,5054418,https://www.last.fm/music/Kehlani/_/Folded
Video Games,Lana Del Rey,243,2181407,30847378,https://www.last.fm/music/Lana+Del+Rey/_/Video+Games
Step On Me,The Cardigans,227,906283,12591098,https://www.last.fm/music/The+Cardigans/_/Step+On+Me
Habits (Stay High),Tove Lo,208,1423590,14995191,https://www.last.fm/music/Tove+Lo/_/Habits+(Stay+High)
Friends,Chase Atlantic,230,1036521,17059038,https://www.last.fm/music/Chase+Atlantic/_/Friends
Come Back to Earth,Mac Miller,161,937295,13146034,https://www.last.fm/music/Mac+Miller/_/Come+Back+to+Earth
I Love You So,The Walters,160,1699432,26737884,https://www.last.fm/music/The+Walters/_/I+Love+You+So
Paranoia,The Marías,231,713093,7651351,https://www.last.fm/music/The+Mar%C3%ADas/_/Paranoia
Teenage Dream,Katy Perry,230,2225414,23754511,https://www.last.fm/music/Katy+Perry/_/Teenage+Dream
Let the Light In (feat. Father John Misty),Lana Del Rey,278,1149147,22948010,https://www.last.fm/music/Lana+Del+Rey/_/Let+the+Light+In+(feat.+Father+John+Misty)
Mona Lisa,j-hope,137,326960,75336127,https://www.last.fm/music/j-hope/_/Mona+Lisa
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,157,1744863,25785573,https://www.last.fm/music/Post+Malone/_/Sunflower+-+Spider-Man:+Into+the+Spider-Verse
Time of Our Lives,Pitbull,230,1270987,9905307,https://www.last.fm/music/Pitbull/_/Time+of+Our+Lives
get him back!,Olivia Rodrigo,348,959884,20071357,https://www.last.fm/music/Olivia+Rodrigo/_/get+him+back%21
Nutshell,Alice in Chains,257,1148493,15354691,https://www.last.fm/music/Alice+in+Chains/_/Nutshell
Get You (feat. Kali Uchis),Daniel Caesar,278,1341725,22134549,https://www.last.fm/music/Daniel+Caesar/_/Get+You+(feat.+Kali+Uchis)
Hysteria,Muse,254,2071864,23573138,https://www.last.fm/music/Muse/_/Hysteria
White Feather Hawk Tail Deer Hunter,Lana Del Rey,83,254900,1681618,https://www.last.fm/music/Lana+Del+Rey/_/White+Feather+Hawk+Tail+Deer+Hunter
butterflies.,Brent Faiyaz,248,187108,967455,https://www.last.fm/music/Brent+Faiyaz/_/butterflies.
Take on Me,a-ha,227,2821609,23610670,https://www.last.fm/music/a-ha/_/Take+on+Me
Cannock Chase,Labi Siffre,243,406412,3461903,https://www.last.fm/music/Labi+Siffre/_/Cannock+Chase
Smooth Operator - Single Version,Sade,258,1227967,10571020,https://www.last.fm/music/Sade/_/Smooth+Operator+-+Single+Version
You (feat. Travis Scott),Don Toliver,213,517428,6814830,https://www.last.fm/music/Don+Toliver/_/You+(feat.+Travis+Scott)
make you mine,Madison Beer,221,763068,11063296,https://www.last.fm/music/Madison+Beer/_/make+you+mine
California Gurls,Katy Perry,220,1662955,13317682,https://www.last.fm/music/Katy+Perry/_/California+Gurls
Whalien 52,BTS,244,344791,9538799,https://www.last.fm/music/BTS/_/Whalien+52
Vanished,Crystal Castles,304,1463211,16645096,https://www.last.fm/music/Crystal+Castles/_/Vanished
Intro : Persona,BTS,171,415231,30251797,https://www.last.fm/music/BTS/_/Intro+:+Persona
Cruel Summer,Taylor Swift,178,1672308,48652142,https://www.last.fm/music/Taylor+Swift/_/Cruel+Summer
LVL,A$AP Rocky,220,990732,14024721,https://www.last.fm/music/A$AP+Rocky/_/LVL
Sultans of Swing,Dire Straits,346,2005322,19641073,https://www.last.fm/music/Dire+Straits/_/Sultans+of+Swing
3D (feat. Jack Harlow),Jung Kook,201,656720,65304322,https://www.last.fm/music/Jung+Kook/_/3D+(feat.+Jack+Harlow)
Welcome to the Black Parade,My Chemical Romance,277,2106823,24412940,https://www.last.fm/music/My+Chemical+Romance/_/Welcome+to+the+Black+Parade
Wish You Were Here,Pink Floyd,366,2183506,25752225,https://www.last.fm/music/Pink+Floyd/_/Wish+You+Were+Here
COMË N GO,Yeat,198,347423,4690686,https://www.last.fm/music/Yeat/_/COM%C3%8B+N+GO
august,Taylor Swift,261,1359862,42466720,https://www.last.fm/music/Taylor+Swift/_/august
Love Maze,BTS,221,501699,14314921,https://www.last.fm/music/BTS/_/Love+Maze
Need to Know,Doja Cat,210,1444636,23231594,https://www.last.fm/music/Doja+Cat/_/Need+to+Know
Semi-Charmed Life,Third Eye Blind,186,1155336,10338716,https://www.last.fm/music/Third+Eye+Blind/_/Semi-Charmed+Life
Aquamarine,Addison Rae,163,582750,11363540,https://www.last.fm/music/Addison+Rae/_/Aquamarine
Time to Pretend,MGMT,261,2525296,26774686,https://www.last.fm/music/MGMT/_/Time+to+Pretend
FaSHioN,CORTIS,172,302221,6071845,https://www.last.fm/music/CORTIS/_/FaSHioN
Trance (with Travis Scott & Young Thug),Metro Boomin,194,991916,20074223,https://www.last.fm/music/Metro+Boomin/_/Trance+(with+Travis+Scott+&+Young+Thug)
Oops!...I Did It Again,Britney Spears,211,1735289,13375463,https://www.last.fm/music/Britney+Spears/_/Oops%21...I+Did+It+Again
Oblivion,Grimes,249,1643043,22860356,https://www.last.fm/music/Grimes/_/Oblivion
Nope your too late i already died,wifiskeleton,90,648677,17299130,https://www.last.fm/music/wifiskeleton/_/Nope+your+too+late+i+already+died
Fortnight (feat. Post Malone),Taylor Swift,228,1032104,24009301,https://www.last.fm/music/Taylor+Swift/_/Fortnight+(feat.+Post+Malone)
Diet Mountain Dew,Lana Del Rey,222,1806468,24601451,https://www.last.fm/music/Lana+Del+Rey/_/Diet+Mountain+Dew
Sorry,Justin Bieber,200,1532932,13285999,https://www.last.fm/music/Justin+Bieber/_/Sorry
Supernatural,NewJeans,191,541619,13340988,https://www.last.fm/music/NewJeans/_/Supernatural
Trap Queen,Fetty Wap,222,1218488,10107940,https://www.last.fm/music/Fetty+Wap/_/Trap+Queen
RATHER LIE (with The Weeknd),Playboi Carti,209,636327,11665479,https://www.last.fm/music/Playboi+Carti/_/RATHER+LIE+(with+The+Weeknd)
Rock With You - Single Version,Michael Jackson,220,1352010,10421268,https://www.last.fm/music/Michael+Jackson/_/Rock+With+You+-+Single+Version
One Last Time,Ariana Grande,195,1496342,18166146,https://www.last.fm/music/Ariana+Grande/_/One+Last+Time
Been Like This,Doja Cat,177,690930,9472252,https://www.last.fm/music/Doja+Cat/_/Been+Like+This
Sky,Playboi Carti,193,1306070,24990570,https://www.last.fm/music/Playboi+Carti/_/Sky
Cherry-Coloured Funk,Cocteau Twins,346,1206289,17031836,https://www.last.fm/music/Cocteau+Twins/_/Cherry-Coloured+Funk
Losing My Religion,R.E.M.,269,2314667,21478272,https://www.last.fm/music/R.E.M./_/Losing+My+Religion
Dive,Olivia Dean,200,515092,4325547,https://www.last.fm/music/Olivia+Dean/_/Dive
7 rings,Ariana Grande,177,1682734,28332728,https://www.last.fm/music/Ariana+Grande/_/7+rings
Hips Don't Lie (feat. Wyclef Jean),Shakira,219,1617282,11904300,https://www.last.fm/music/Shakira/_/Hips+Don%27t+Lie+(feat.+Wyclef+Jean)
UGH!,BTS,225,438745,17637539,https://www.last.fm/music/BTS/_/UGH%21
New Jeans,NewJeans,98,984076,23597655,https://www.last.fm/music/NewJeans/_/New+Jeans
Moonlight,Kali Uchis,187,1413453,20051237,https://www.last.fm/music/Kali+Uchis/_/Moonlight
Genesis,Grimes,255,1582085,22484365,https://www.last.fm/music/Grimes/_/Genesis
Touch the Sky,Kanye West,191,1243172,13936277,https://www.last.fm/music/Kanye+West/_/Touch+the+Sky
Break from Toronto,PARTYNEXTDOOR,99,1124581,21493372,https://www.last.fm/music/PARTYNEXTDOOR/_/Break+from+Toronto
Attack On Bangtan,BTS,247,334278,8942805,https://www.last.fm/music/BTS/_/Attack+On+Bangtan
Running Up That Hill (A Deal with God),Kate Bush,302,1878566,20060597,https://www.last.fm/music/Kate+Bush/_/Running+Up+That+Hill+(A+Deal+with+God)
The Emptiness Machine,Linkin Park,190,733572,14476892,https://www.last.fm/music/Linkin+Park/_/The+Emptiness+Machine
Are You Bored Yet? (feat. Clairo),Wallows,178,1539199,23390095,https://www.last.fm/music/Wallows/_/Are+You+Bored+Yet%3F+(feat.+Clairo)
What is Love?,TWICE,209,631732,6676871,https://www.last.fm/music/TWICE/_/What+is+Love%3F
Cali Man,EsDeeKid,0,392375,4816635,https://www.last.fm/music/EsDeeKid/_/Cali+Man
CA$INO,Baby Keem,260,195711,1102170,https://www.last.fm/music/Baby+Keem/_/CA$INO
Break Free,Ariana Grande,202,1317121,12316260,https://www.last.fm/music/Ariana+Grande/_/Break+Free
drivers license,Olivia Rodrigo,242,1582848,30351085,https://www.last.fm/music/Olivia+Rodrigo/_/drivers+license
Going Under,Evanescence,214,1661132,15370497,https://www.last.fm/music/Evanescence/_/Going+Under
PIXELATED KISSES,Joji,110,484220,8842353,https://www.last.fm/music/Joji/_/PIXELATED+KISSES
Ride,Twenty One Pilots,216,1539699,15680074,https://www.last.fm/music/Twenty+One+Pilots/_/Ride
Wet,Dazey and the Scouts,170,556336,9298719,https://www.last.fm/music/Dazey+and+the+Scouts/_/Wet
traitor,Olivia Rodrigo,229,1440430,25146662,https://www.last.fm/music/Olivia+Rodrigo/_/traitor
My Love (feat. T.I.),Justin Timberlake,276,1017231,8067500,https://www.last.fm/music/Justin+Timberlake/_/My+Love+(feat.+T.I.)
Goodbye,Sabrina Carpenter,225,488167,6243039,https://www.last.fm/music/Sabrina+Carpenter/_/Goodbye
Motion Sickness,Phoebe Bridgers,269,1304061,27602299,https://www.last.fm/music/Phoebe+Bridgers/_/Motion+Sickness
Call Me Maybe,Carly Rae Jepsen,193,2283441,20519802,https://www.last.fm/music/Carly+Rae+Jepsen/_/Call+Me+Maybe
Born to Die,Lana Del Rey,286,2027124,31493400,https://www.last.fm/music/Lana+Del+Rey/_/Born+to+Die
Unforgettable,French Montana,233,1182271,13520803,https://www.last.fm/music/French+Montana/_/Unforgettable
the boy is mine,Ariana Grande,173,1035223,24946414,https://www.last.fm/music/Ariana+Grande/_/the+boy+is+mine
spring into summer,Lizzy McAlpine,262,428008,6572380,https://www.last.fm/music/Lizzy+McAlpine/_/spring+into+summer
HELICOPTER,A$AP Rocky,160,418010,2540971,https://www.last.fm/music/A$AP+Rocky/_/HELICOPTER
No Broke Boys,Disco Lines,164,524244,4301338,https://www.last.fm/music/Disco+Lines/_/No+Broke+Boys
How You Remind Me,Nickelback,223,1896467,16127613,https://www.last.fm/music/Nickelback/_/How+You+Remind+Me
Electric Feel,MGMT,229,2746964,29084597,https://www.last.fm/music/MGMT/_/Electric+Feel
N.O,BTS,210,402423,9815632,https://www.last.fm/music/BTS/_/N.O
Cico Buff,Cocteau Twins,225,400682,3027344,https://www.last.fm/music/Cocteau+Twins/_/Cico+Buff
Master of None,Beach House,199,1086042,12517677,https://www.last.fm/music/Beach+House/_/Master+of+None
DJ Got Us Fallin' in Love (feat. Pitbull),Usher,220,1261863,9128939,https://www.last.fm/music/Usher/_/DJ+Got+Us+Fallin%27+in+Love+(feat.+Pitbull)
My Universe,Coldplay,226,837942,58113190,https://www.last.fm/music/Coldplay/_/My+Universe
CALL BACK,Don Toliver,0,199125,1249096,https://www.last.fm/music/Don+Toliver/_/CALL+BACK
Sure Thing,Miguel,195,1416075,15997161,https://www.last.fm/music/Miguel/_/Sure+Thing
Baby Come Back,Player,251,745636,5913939,https://www.last.fm/music/Player/_/Baby+Come+Back
I Love You,Fontaines D.C.,305,560528,7667605,https://www.last.fm/music/Fontaines+D.C./_/I+Love+You
Otherside,Red Hot Chili Peppers,255,2467658,22712346,https://www.last.fm/music/Red+Hot+Chili+Peppers/_/Otherside
Under Pressure - Remastered 2011,Queen,248,1360860,11190767,https://www.last.fm/music/Queen/_/Under+Pressure+-+Remastered+2011
Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,Panic! at the Disco,200,1287027,15748361,https://www.last.fm/music/Panic%21+at+the+Disco/_/Lying+Is+the+Most+Fun+a+Girl+Can+Have+Without+Taking+Her+Clothes+Off
